,r,b,swpd,livre,buffer,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,name,date,time
12114,0,0,0,15089096,219668,714236,0,0,0,1,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12115,0,0,0,15088932,219676,714236,0,0,0,2,21,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12116,0,0,0,15089272,219680,714236,0,0,0,2,22,59,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12117,0,0,0,15089596,219688,714236,0,0,0,3,23,63,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12118,0,0,0,15089564,219692,714236,0,0,0,1,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12119,0,0,0,15089548,219700,714236,0,0,0,5,21,50,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12120,0,0,0,15089484,219708,714236,0,0,0,1,22,58,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12121,0,0,0,15089096,219712,714240,0,0,0,3,24,64,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12122,0,0,0,15088536,219716,714244,0,0,0,4,23,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12123,0,0,0,15088932,219724,714244,0,0,0,3,21,52,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12124,0,0,0,15088560,219728,714244,0,0,0,2,23,57,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12125,0,0,0,15088712,219736,714244,0,0,0,8,25,74,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12126,0,0,0,15088928,219744,714244,0,0,0,1,23,56,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12127,0,0,0,15089548,219748,714244,0,0,0,2,22,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12128,0,0,0,15089036,219752,714244,0,0,0,2,24,70,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12129,0,0,0,15089764,219760,714248,0,0,0,3,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12130,0,0,0,15089700,219768,714248,0,0,0,1,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12131,0,0,0,15089592,219772,714248,0,0,0,7,22,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12132,0,0,0,15088172,219780,714248,0,0,0,1,25,72,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12133,0,0,0,15088972,219780,714248,0,0,0,3,21,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12134,0,0,0,15088928,219780,714248,0,0,0,5,23,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12135,0,0,0,15089752,219792,714248,0,0,0,2,21,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12136,0,0,0,15089052,219800,714248,0,0,0,2,26,70,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12137,0,0,0,15089816,219804,714248,0,0,0,5,21,50,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12138,0,0,0,15089908,219812,714248,0,0,0,1,22,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12139,0,0,0,15089816,219812,714248,0,0,0,3,21,52,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12140,0,0,0,15088728,219812,714248,0,0,0,2,25,71,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12141,0,0,0,15089272,219820,714248,0,0,0,6,22,53,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12142,0,0,0,15089456,219828,714248,0,0,0,2,22,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12143,0,0,0,15090060,219828,714248,0,0,0,1,21,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12144,0,0,0,15088236,219828,714248,0,0,0,2,26,79,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12145,0,0,0,15088996,219836,714248,0,0,0,5,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12146,0,0,0,15089576,219844,714248,0,0,0,1,23,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12147,0,0,0,15089344,219852,714248,0,0,0,5,22,51,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12148,0,0,0,15088584,219860,714248,0,0,0,1,24,70,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12149,0,0,0,15088800,219864,714248,0,0,0,6,23,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12150,0,0,0,15089112,219864,714248,0,0,0,1,22,54,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12151,0,0,0,15088648,219864,714248,0,0,0,2,22,53,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12152,2,0,0,15088208,219872,714252,0,0,0,4,23,63,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12153,0,0,0,15088892,219884,714256,0,0,0,4,23,59,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12154,0,0,0,15089456,219884,714256,0,0,0,1,22,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12155,1,0,0,15089572,219888,714256,0,0,0,6,22,52,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12156,0,0,0,15089340,219896,714260,0,0,0,1,22,57,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12157,0,0,0,15088960,219904,714264,0,0,0,5,24,64,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12158,0,0,0,15088952,219904,714264,0,0,0,3,23,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12159,0,0,0,15088720,219912,714264,0,0,0,7,22,53,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12160,0,0,0,15088812,219928,714264,0,0,0,2,23,59,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12161,0,0,0,15088704,219940,714264,0,0,0,4,24,67,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12162,0,0,0,15089572,219952,714264,0,0,0,4,22,55,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12163,0,0,0,15089572,219964,714264,0,0,0,3,21,52,0,0,100,0,0,MrBurns,2018-05-07,02:40:01
12164,3,0,0,15087180,219980,714264,0,0,2,2,6,15,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12165,0,0,0,15088932,219988,714264,0,0,0,5,25,71,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12166,0,0,0,15089700,219996,714264,0,0,0,2,23,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12167,0,0,0,15089576,220008,714264,0,0,0,15,23,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12168,0,0,0,15089360,220016,714264,0,0,0,3,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12169,0,0,0,15089252,220028,714264,0,0,0,8,26,71,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12170,0,0,0,15089308,220032,714264,0,0,0,2,31,81,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12171,0,0,0,15089004,220040,714264,0,0,0,2,23,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12172,0,0,0,15089568,220060,714264,0,0,0,8,26,63,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12173,0,0,0,15089056,220072,714268,0,0,0,4,25,66,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12174,0,0,0,15089612,220084,714268,0,0,0,6,25,57,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12175,0,0,0,15089504,220092,714264,0,0,0,4,23,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12176,0,0,0,15089936,220100,714268,0,0,0,3,26,62,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12177,0,0,0,15088672,220112,714268,0,0,0,4,26,68,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12178,0,0,0,15088528,220120,714268,0,0,0,2,25,59,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12179,0,0,0,15088840,220132,714264,0,0,0,5,23,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12180,0,0,0,15089492,220140,714268,0,0,0,2,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12181,0,0,0,15089196,220148,714264,0,0,0,7,26,66,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12182,0,0,0,15089804,220156,714264,0,0,0,2,23,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12183,0,0,0,15088992,220164,714264,0,0,0,2,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12184,0,0,0,15088436,220180,714264,0,0,0,2,24,59,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12185,0,0,0,15089380,220188,714268,0,0,0,5,26,75,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12186,0,0,0,15089340,220204,714260,0,0,0,5,24,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12187,0,0,0,15089068,220212,714264,0,0,0,3,23,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12188,0,0,0,15089260,220224,714260,0,0,0,2,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12189,0,0,0,15088392,220228,714272,0,0,0,4,26,69,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12190,0,0,0,15088832,220236,714272,0,0,0,2,23,58,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12191,0,0,0,15089404,220248,714272,0,0,0,6,24,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12192,0,0,0,15089216,220256,714272,0,0,0,1,24,58,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12193,0,0,0,15089628,220268,714276,0,0,0,6,25,65,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12194,0,0,0,15089232,220276,714276,0,0,0,4,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12195,0,0,0,15088728,220288,714276,0,0,0,4,23,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12196,0,0,0,15088740,220296,714276,0,0,0,2,24,60,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12197,0,0,0,15089008,220304,714280,0,0,0,7,24,65,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12198,0,0,0,15089100,220312,714280,0,0,0,1,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12199,0,0,0,15089176,220324,714280,0,0,0,4,22,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12200,0,0,0,15089176,220328,714280,0,0,0,3,24,57,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12201,0,0,0,15088780,220332,714280,0,0,0,3,24,64,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12202,0,0,0,15088252,220332,714280,0,0,0,2,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12203,0,0,0,15088392,220340,714280,0,0,0,5,23,51,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12204,0,0,0,15088576,220348,714280,0,0,0,1,23,60,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12205,0,0,0,15088520,220352,714280,0,0,0,5,25,73,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12206,0,0,0,15088496,220356,714280,0,0,0,4,24,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12207,0,0,0,15088564,220368,714280,0,0,0,2,23,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12208,0,0,0,15087748,220380,714280,0,0,0,2,26,71,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12209,0,0,0,15089304,220384,714280,0,0,0,6,23,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12210,0,0,0,15089216,220392,714280,0,0,0,1,23,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12211,0,0,0,15088968,220400,714280,0,0,0,3,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12212,0,0,0,15088196,220408,714280,0,0,0,1,26,73,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12213,0,0,0,15088148,220416,714280,0,0,0,3,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12214,0,0,0,15088660,220424,714280,0,0,0,4,23,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12215,0,0,0,15088608,220432,714280,0,0,0,2,23,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12216,1,0,0,15088248,220440,714288,0,0,0,1,25,73,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12217,0,0,0,15089072,220448,714288,0,0,0,6,22,51,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12218,0,0,0,15089436,220456,714288,0,0,0,1,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12219,0,0,0,15088676,220460,714288,0,0,0,4,22,50,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12220,0,0,0,15087924,220464,714288,0,0,0,3,27,75,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12221,0,0,0,15088420,220472,714288,0,0,0,3,22,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12222,0,0,0,15088132,220476,714288,0,0,0,1,22,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12223,0,0,0,15089052,220484,714292,0,0,0,5,24,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12224,0,0,0,15088212,220488,714292,0,0,0,1,26,82,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12225,0,0,0,15088240,220488,714292,0,0,0,5,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12226,0,0,0,15088744,220488,714292,0,0,0,6,25,58,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12227,0,0,0,15089216,220488,714292,0,0,0,2,21,49,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12228,0,0,0,15088464,220492,714292,0,0,0,1,22,53,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12229,0,0,0,15089528,220496,714296,0,0,0,6,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12230,0,0,0,15089280,220500,714296,0,0,0,1,22,54,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12231,0,0,0,15089124,220504,714296,0,0,0,3,22,51,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12232,3,0,0,15086616,220508,714296,0,0,0,3,24,63,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12233,0,0,0,15089008,220512,714296,0,0,0,3,23,62,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12234,0,0,0,15088852,220512,714296,0,0,0,1,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12235,0,0,0,15088696,220512,714296,0,0,0,5,22,50,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12236,0,0,0,15089348,220516,714296,0,0,0,1,23,58,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12237,0,0,0,15088612,220524,714296,0,0,0,3,24,66,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12238,0,0,0,15089356,220528,714296,0,0,0,4,23,56,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12239,0,0,0,15089220,220532,714296,0,0,0,2,22,51,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12240,0,0,0,15089128,220532,714296,0,0,0,1,23,61,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12241,1,0,0,15088708,220540,714296,0,0,0,6,24,64,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12242,0,0,0,15088576,220548,714300,0,0,0,1,22,55,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12243,0,0,0,15088404,220548,714300,0,0,0,2,21,51,0,0,100,0,0,MrBurns,2018-05-07,03:00:01
12244,3,0,0,15085640,220552,714300,0,0,2,2,6,15,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12245,0,0,0,15088232,220556,714304,0,0,0,4,23,62,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12246,0,0,0,15088364,220564,714304,0,0,0,2,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12247,0,0,0,15088968,220568,714304,0,0,0,7,22,51,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12248,0,0,0,15089216,220576,714304,0,0,0,1,21,56,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12249,0,0,0,15089100,220580,714304,0,0,0,3,25,73,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12250,0,0,0,15089640,220588,714304,0,0,0,4,23,54,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12251,0,0,0,15088772,220596,714304,0,0,0,2,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12252,0,0,0,15088484,220604,714304,0,0,0,1,24,62,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12253,0,0,0,15088368,220608,714304,0,0,0,6,23,64,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12254,0,0,0,15088592,220616,714304,0,0,0,1,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12255,0,0,0,15088872,220616,714304,0,0,0,2,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12256,0,0,0,15089228,220616,714308,0,0,0,2,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12257,0,0,0,15089180,220624,714308,0,0,0,3,24,65,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12258,1,0,0,15089088,220632,714308,0,0,0,2,24,58,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12259,0,0,0,15089180,220632,714308,0,0,0,6,22,51,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12260,0,0,0,15088964,220632,714308,0,0,0,1,23,60,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12261,0,0,0,15088592,220640,714308,0,0,0,3,23,66,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12262,0,0,0,15088592,220648,714308,0,0,0,4,23,55,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12263,0,0,0,15089400,220656,714308,0,0,0,2,21,52,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12264,0,0,0,15089652,220656,714308,0,0,0,1,25,66,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12265,0,0,0,15088876,220660,714316,0,0,0,8,25,74,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12266,1,0,0,15089308,220660,714316,0,0,0,2,22,57,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12267,0,0,0,15089540,220668,714316,0,0,0,5,24,58,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12268,0,0,0,15089384,220672,714316,0,0,0,4,22,58,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12269,0,0,0,15088980,220680,714316,0,0,0,4,23,68,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12270,0,0,0,15088748,220680,714316,0,0,0,1,23,60,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12271,0,0,0,15088548,220680,714316,0,0,0,5,22,52,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12272,0,0,0,15088920,220692,714312,0,0,0,2,22,61,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12273,0,0,0,15088700,220696,714316,0,0,0,4,25,68,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12274,1,0,0,15089292,220704,714316,0,0,0,4,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12275,0,0,0,15089432,220708,714316,0,0,0,3,21,52,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12276,0,0,0,15089308,220720,714316,0,0,0,2,22,59,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12277,0,0,0,15089308,220736,714316,0,0,0,5,22,65,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12278,0,0,0,15089292,220744,714316,0,0,0,2,21,56,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12279,0,0,0,15088780,220752,714316,0,0,0,5,20,51,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12280,0,0,0,15088532,220760,714316,0,0,0,2,23,62,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12281,0,0,0,15088672,220772,714320,0,0,0,7,25,70,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12282,0,0,0,15088704,220780,714320,0,0,0,2,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12283,0,0,0,15088828,220792,714320,0,0,0,4,21,53,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12284,0,0,0,15089076,220800,714320,0,0,0,3,24,64,0,0,100,0,0,MrBurns,2018-05-07,03:20:01
12285,0,0,0,15408588,162904,479884,0,0,252,60,34,86,1,0,97,2,0,MrBurns,2018-05-07,03:40:01
12286,0,0,0,15410000,162916,479940,0,0,0,4,23,61,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12287,0,0,0,15410472,162924,479940,0,0,0,5,25,61,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12288,0,0,0,15410548,162936,479948,0,0,0,3,22,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12289,0,0,0,15410532,162948,479948,0,0,0,2,24,65,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12290,0,0,0,15411064,162956,479952,0,0,0,7,28,76,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12291,0,0,0,15411388,162964,479952,0,0,0,1,22,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12292,0,0,0,15410264,162972,479952,0,0,0,3,21,53,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12293,0,0,0,15409936,162980,479952,0,0,0,3,25,66,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12294,0,0,0,15410772,163000,479952,0,0,0,5,23,67,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12295,0,0,0,15409956,163008,479952,0,0,0,1,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12296,0,0,0,15410148,163016,479952,0,0,0,4,22,54,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12297,0,0,0,15410192,163028,479952,0,0,0,2,23,62,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12298,0,0,0,15409548,163036,479952,0,0,0,6,22,64,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12299,0,0,0,15410524,163044,479952,0,0,0,1,21,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12300,0,0,0,15410112,163052,479952,0,0,0,2,21,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12301,2,0,0,15410096,163060,479952,0,0,0,2,22,60,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12302,0,0,0,15409468,163072,479952,0,0,0,4,24,69,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12303,0,0,0,15409172,163080,479952,0,0,0,1,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12304,0,0,0,15409536,163096,479952,0,0,0,5,22,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12305,0,0,0,15409676,163112,479952,0,0,0,2,24,66,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12306,0,0,0,15409596,163128,479960,0,0,0,12,27,79,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12307,0,0,0,15409728,163144,479960,0,0,0,2,24,60,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12308,0,0,0,15410108,163160,479960,0,0,0,4,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12309,0,0,0,15410608,163180,479964,0,0,1,5,28,82,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12310,0,0,0,15410088,163196,479964,0,0,0,4,23,66,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12311,0,0,0,15410584,163212,479964,0,0,0,5,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12312,0,0,0,15410420,163228,479964,0,0,0,3,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12313,0,0,0,15410140,163244,479964,0,0,0,2,23,62,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12314,0,0,0,15409612,163260,479964,0,0,0,4,24,67,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12315,0,0,0,15410064,163276,479964,0,0,0,2,23,60,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12316,0,0,0,15409552,163292,479964,0,0,0,5,20,51,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12317,1,0,0,15409476,163308,479964,0,0,0,2,24,74,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12318,0,0,0,15409676,163324,479968,0,0,0,7,22,54,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12319,0,0,0,15410360,163340,479968,0,0,0,2,21,55,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12320,0,0,0,15409792,163356,479968,0,0,0,3,22,57,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12321,0,0,0,15408916,163372,479968,0,0,0,3,24,73,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12322,0,0,0,15409504,163388,479968,0,0,0,4,20,51,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12323,0,0,0,15409596,163404,479968,0,0,0,4,24,62,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12324,0,0,0,15409588,163420,479968,0,0,0,3,20,51,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12325,1,0,0,15409552,163436,479968,0,0,0,2,25,78,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12326,0,0,0,15409764,163452,479972,0,0,0,5,23,57,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12327,0,0,0,15409408,163468,479972,0,0,0,2,21,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12328,0,0,0,15410028,163484,479972,0,0,0,8,20,52,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12329,0,0,0,15409228,163500,479968,0,0,0,2,27,79,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12330,0,0,0,15409840,163516,479968,0,0,0,6,20,51,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12331,0,0,0,15409684,163532,479976,0,0,0,5,23,58,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12332,0,0,0,15409288,163548,479968,0,0,0,2,23,58,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12333,1,0,0,15409068,163564,479976,0,0,0,3,26,76,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12334,0,0,0,15408992,163580,479976,0,0,0,4,21,53,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12335,0,0,0,15408688,163596,479972,0,0,0,5,23,59,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12336,0,0,0,15409308,163612,479972,0,0,0,3,22,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12337,0,0,0,15408244,163628,479972,0,0,0,3,25,75,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12338,0,0,0,15409316,163644,479976,0,0,0,5,23,56,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12339,0,0,0,15409068,163652,479980,0,0,0,1,24,60,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12340,0,0,0,15408928,163664,479980,0,0,0,5,23,57,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12341,1,0,0,15408104,163672,479980,0,0,0,1,27,78,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12342,0,0,0,15409136,163688,479980,0,0,0,4,21,54,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12343,0,0,0,15408616,163696,479980,0,0,0,3,23,57,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12344,0,0,0,15409344,163712,479980,0,0,0,3,23,58,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
12345,0,0,0,15407672,163724,479980,0,0,0,2,26,83,0,0,100,0,0,MrBurns,2018-05-07,03:40:01
